k,best_labels,best_centroids,best_cost,silhouette,ch_score,inertia
8,[3 7 7 ... 1 3 7],"[[-0.99080619  0.76798728 -0.29749541  0.36763102  0.36993746  0.34192218
   0.9182047   1.75339557]
 [ 0.49713807 -0.55494789 -0.52179372  0.54487871  0.13068412  1.41455058
   6.31304169  1.4879798 ]
 [ 0.572419    0.41699036  1.34487009  1.03107056  0.50507311 -0.5426268
   8.17515952  1.15531148]
 [-0.15135993 -0.62722586  1.22828029  1.02191201  0.91840986  0.02506243
   4.15529518  1.4734272 ]
 [-0.72954274  1.83367654 -0.09751237 -0.04416254  0.0740983  -0.03694812
   4.70184176  1.3959319 ]
 [-0.82097204 -0.76374412  1.09643408  0.88981698 -0.30905838  1.41765481
   1.38596622  2.13576879]
 [ 0.25439739 -0.09896912 -0.4667111   0.85593095  0.83419242  0.66528092
   0.15404538  1.00588746]
 [-0.06027646 -0.17539092 -0.31180148  0.55868898  0.3865386   0.64688648
   3.59737258  1.15247082]]",33584.61888138151,0.1981002884338298,2436.3564352864587,33584.618881381306
8,[2 5 0 ... 2 2 2],"[[ 4.39273349e-01 -7.03716193e-01 -5.33637303e-01  1.04919586e+00
   9.73625976e-01  1.48959777e+00  2.19920805e+00  1.69590337e+00]
 [ 5.06998478e-01  2.74805604e+00  3.77532839e+00  1.68855154e+00
   5.68077151e-01 -1.02088393e+00  4.22033235e+00  7.91913983e-01]
 [ 4.97966325e-02 -1.95207937e-01  8.41887196e-02  4.13107491e-01
   6.15840903e-01  6.89279793e-01  5.58297977e+00  8.87635849e-01]
 [-7.92934421e-01 -1.58707655e-01  2.52217816e+00  5.72719850e-02
   8.29942926e-01  2.08474996e-04  1.97644495e+00  1.65538178e+00]
 [-9.56565135e-01 -1.48941343e-01  3.34944076e+00 -2.98515872e-01
  -2.24151736e-01  1.20781010e-01  4.77834609e+00  2.03913269e+00]
 [-4.96322775e-02 -6.55259059e-02 -3.50778346e-01  4.10571164e-01
   8.70861667e-01  5.16289756e-01  7.01906927e-01  1.17875725e+00]
 [-9.73450342e-01 -9.33562080e-01 -2.16353686e-01  1.35877541e+00
   9.66825840e-01  1.59905149e+00  1.21471479e+00  1.56474610e+00]
 [-1.83834558e+00 -3.93091284e-02  1.07850991e+00  2.85947714e-01
   2.60685496e-01  1.58263017e+00 -1.66610347e-01  1.56638035e+00]]",43357.1402759269,0.04196396936722237,1537.813886742285,43357.140275926846
8,[6 2 3 ... 6 6 6],"[[-8.78755807e-01  3.07956054e+00 -1.19546626e+00  1.24123288e+00
  -1.03460509e+00  1.17416852e+00  3.36434130e+00  2.58636798e+00]
 [-1.31765539e+00  6.48450335e-01 -1.07705458e+00  1.97910879e-02
   3.85472688e-01 -5.42604595e-01  3.64989419e-01  1.01755121e+00]
 [ 6.54021528e-01 -4.04317015e-01  1.36207200e-01  1.39257654e-01
   6.17864970e-01  1.27828797e+00  4.24122520e-01  2.29951210e-01]
 [-1.83819647e-01  4.96413354e-01 -6.85725964e-01  5.19335828e-01
   9.32000077e-01  1.07148920e+00 -3.28121521e-03  2.04803732e+00]
 [-1.47215808e+00 -1.73301231e+00  2.76477545e+00 -4.95920325e-01
   1.02710631e+00  1.89180649e-01  1.69740425e+00 -2.48679201e-01]
 [-3.99848158e-01 -3.18663085e-01  1.75796458e+00 -2.38445192e-02
   2.73744911e-02 -3.28924115e-01  1.45715212e+00  1.91509110e+00]
 [ 2.34061072e-02 -5.90655583e-02 -2.17258962e-02  6.90507918e-01
   6.36634750e-01  5.06728966e-01  4.84642320e+00  1.19528347e+00]
 [-7.85197214e-01  2.65033830e+00 -1.04579434e+00  8.80244596e-01
   1.08485629e+00  1.36533658e+00  1.96914484e+00  1.15454494e+00]]",42511.92304612256,0.13987529286645842,1494.511674800684,42511.92304612231
9,[5 6 7 ... 5 5 6],"[[ 2.26257766 -0.18278503 -1.41187021  1.31198604  0.6983344  -0.04113972
   6.92217511  2.74334357]
 [-1.41108693  1.2570647   1.16313601 -0.44191429  0.93147764 -1.25045173
   2.48125897  0.62306846]
 [-0.66473719 -0.54512087 -0.55038627  0.35519524  0.07269708  0.62440277
   1.26388936  2.2393203 ]
 [ 1.2888391  -0.46246225 -0.91078724  0.25530162  0.73061165  0.35026615
   6.47984126  0.73046213]
 [ 0.20700679  0.52087007 -0.68712089  0.6891802   0.93086561  0.77399042
   0.07746254  1.33815629]
 [-0.65758684  0.30153755  0.99307698  0.74140836 -0.04851355  0.04973252
   4.9065506   1.82054301]
 [-0.37883369 -0.32121471  0.64196335 -0.16795955  0.81512913  1.24175451
   2.17803518  0.87670236]
 [ 0.46503516  0.06025285  0.22598532  0.60237731  0.61930914  0.65192914
   2.75580267  1.78020854]
 [ 0.59928905 -1.2645902   0.84323254  0.12721884  1.16933027  0.65998583
   0.16304499  0.16372859]]",32365.34728261435,0.14607359814742713,2165.8757142313107,32365.347282614464
9,[4 3 0 ... 4 4 4],"[[ 7.60121718e-01 -3.35151453e-01 -1.26164984e+00  4.63863129e-01
   4.16528746e-01  1.29663493e+00  2.47105103e+00  9.17359465e-01]
 [-2.15199189e-01  3.24610766e+00 -7.80453538e-01  4.45731662e-02
  -1.37680959e-01  7.59967696e-01  9.04585889e-02  2.19654377e+00]
 [ 1.22933902e+00 -7.94004923e-01 -4.36024237e-01  1.03085794e+00
   9.89532866e-01  1.23561681e+00  5.00834164e-01  9.26435163e-01]
 [ 2.02263267e-01  2.78367372e-01 -1.68770027e-01  7.39899116e-01
   1.28136359e+00  1.00279889e+00  3.39186927e-01  1.54320931e-01]
 [-1.00404029e-01  2.29063239e-01  4.94871780e-01  7.19445250e-01
   3.68134141e-01  1.97478930e-01  4.30331905e+00  1.45182270e+00]
 [-1.80469333e-01 -4.71364042e-01  8.79606606e-02  2.00365970e-01
   4.77577737e-01  6.40367833e-01  5.33129539e-01  1.84913928e+00]
 [ 1.47393467e+00 -3.33754684e-01  1.79397630e-01  3.10421052e-03
   1.00846019e+00  1.03974101e+00  6.95072417e+00  1.16999302e+00]
 [ 1.64805269e+00 -8.16748507e-01  1.74954017e-01  4.35719789e-01
   1.06895171e+00  5.99430797e-01  7.53159301e+00  1.36932224e+00]
 [-9.39410192e-01  6.23845302e-01  2.03652713e+00 -3.17987083e-01
   1.60543721e+00  8.44040333e-01  1.95852815e+00  7.88897167e-01]]",32615.18685312652,0.15577492722463887,2158.641740377687,32615.186853126575
9,[8 5 3 ... 8 8 2],"[[-0.67962669  0.80351117 -1.40602161  0.66345637  1.25895062  1.49911581
   0.35458623  2.17675396]
 [-0.6205409   0.94453831 -0.55089118  1.13699358  1.72770215  1.52235425
  -0.24819063  0.05928393]
 [-0.66348735  0.59234305  0.89097258  0.32573494  0.97641511  0.03664053
   4.24781229  0.55032595]
 [ 1.24136193 -1.47699112  0.15835266 -0.18795031  1.18503587  1.3172035
   0.75437557  1.36531228]
 [ 0.00749383 -0.50324589 -0.56515209  1.39126444  1.0537111   0.8745802
  -0.20534141 -0.03738828]
 [ 0.31491951  0.38305966  0.62359071  0.4903739   0.93571257  0.60011248
   0.8910167   0.20019291]
 [ 0.04719851  0.14524241 -0.12579399  0.34381559  0.56171113  0.66932244
   6.94429559  1.41296257]
 [-0.17517406 -0.2121265  -0.56011991  0.87494204  0.26674779  0.44867282
   0.20323645  2.14016572]
 [-0.79014911 -0.70376963 -0.08285168  0.65936314  0.1323113   0.39227436
   4.51261876  2.06919283]]",34670.45923807893,0.1547692729698628,2027.4435401422963,34670.459238078896
9,[3 6 8 ... 2 2 6],"[[ 1.68375607e+00 -5.41454532e-01 -1.47762984e+00  1.07866803e+00
   1.80609079e-01  2.58149013e-01  7.15719970e+00  1.84181875e+00]
 [-1.29631353e-01  1.18239694e+00 -1.43367509e-01 -5.22547884e-03
   6.73041823e-01  1.00293604e+00 -1.26923128e-02  1.90405032e+00]
 [-1.10132969e-01  5.08373544e-03  3.10706961e-01 -3.06335185e-01
   5.40723068e-01  9.04583448e-01  5.67009036e+00  1.57723284e+00]
 [-1.01101453e+00 -3.10954688e-01  2.23058789e+00 -2.06934690e-01
  -6.05738451e-01  1.71323211e-01  4.64808986e+00  2.14477959e+00]
 [-1.27403201e+00  1.43430224e+00  1.43668401e-01 -8.23426501e-02
   7.51646237e-01  4.72151924e-01  5.24401524e+00  1.45604326e+00]
 [-1.05964489e+00 -1.30624893e+00  9.12262950e-01  8.44209118e-01
   3.26500232e-01 -4.32528496e-01  1.40312062e+00  1.41302204e+00]
 [ 2.63751894e-01 -4.35684717e-01 -1.43210775e-01  7.95225251e-01
   8.64709791e-01  7.29355318e-01  3.39289338e+00  5.68673849e-01]
 [ 6.06946327e-01 -8.49875208e-01  5.90300775e-02  4.13567804e-01
   1.22157902e+00  3.63624003e-01  3.20325903e-01  6.43987683e-01]
 [-4.56983123e-01 -4.48600544e-01 -5.67624322e-01  1.80180977e-01
   8.66737445e-01  1.22365132e+00  2.18863264e-01  2.09462652e+00]]",30988.629124655323,0.2110464453757751,2672.9394556177267,30988.62912465529
9,[1 2 7 ... 1 1 5],"[[-0.13837406 -0.69331674 -0.66249746  0.42117535 -0.56528525  0.5844614
  -0.04771051  1.38984652]
 [-0.70189234  0.20472081  0.47091978  0.44412572  0.27172464  0.70667232
   4.60074097  1.95271013]
 [-0.16123581  0.54035489 -0.12895854  0.01249947  1.26071025 -0.19187971
   2.10577872  0.04755546]
 [ 1.02547216 -1.18550151  0.50543773 -0.00890231  0.60827156  1.18601264
   0.29463794 -0.8001486 ]
 [ 0.86956553 -0.34433436 -0.27453569  0.27857512  0.90223828  0.98320603
   6.61749055  1.3024294 ]
 [ 0.93943909 -0.629953   -0.19658161  1.12821474  1.3361304   0.40919396
   3.20741757  0.2774906 ]
 [-0.24007201  1.01274915 -0.85462051  0.07217476 -0.21695524  1.12794156
   0.09431747  2.19446828]
 [ 0.19835018 -0.36592933 -0.302326    0.8055057   0.68698862  0.47278093
   0.43880138  1.91666214]
 [ 0.02586982 -0.09804021 -0.63631579  0.93191804  1.05998663  0.70051416
   0.63813665 -0.12614883]]",31331.085402651763,0.16011810730731083,2253.2331687364926,31331.085402651708
9,[6 7 2 ... 6 6 0],"[[-0.55747031 -1.08772869  0.0838396   0.54435783  0.79394463  0.4616736
   3.05877363  1.32910812]
 [-0.3521289  -0.41700644  1.45622106  0.83175433  0.47588586  0.67399223
   3.90362824  1.64554051]
 [ 0.32057811 -0.25514248 -0.78877771  0.67587603  0.75518389  0.67159389
   0.43100472  1.97926942]
 [ 1.98753323 -0.36602661 -0.98031878  1.076859    0.91146566  0.06684852
   6.7266273   1.43937318]
 [ 0.96521318  1.52927271 -0.59403075  0.53819693  0.70057908  1.04239208
   5.04747314  0.98948215]
 [ 2.09857906 -1.21672175 -0.76944167 -0.1177403   0.55743772  0.79245804
   7.36664073  0.73096247]
 [-1.17870349 -0.81648503 -0.04980071  0.26882893  0.27804723  0.17521701
   5.33088242  1.8893718 ]
 [ 0.19639505 -0.32413741  0.31947291  0.71163319  1.14950033  0.72693008
   0.20855133  0.74272073]
 [ 0.20639552  1.72355585 -1.97425189  0.75136502  0.14006255  0.64836158
  -0.34602733  1.51747687]]",31386.170898818884,0.1673656926067462,2335.081914898557,31386.170898818964
9,[8 2 0 ... 8 8 2],"[[-6.76078921e-01  1.19933268e-01 -4.96668602e-01  4.94506437e-01
   1.10804376e+00  1.21452459e+00  2.79800865e+00  1.73174992e+00]
 [ 1.02711815e-01  1.05080799e+00  2.23625769e-01  7.98601289e-01
   1.36292216e-01  9.37007359e-01  4.70460954e-01  2.42734018e+00]
 [ 8.01289330e-01 -5.26126711e-01 -4.93512503e-02  8.13297512e-01
   1.28663475e+00  6.83506770e-01  3.09875492e+00  1.61083218e-01]
 [-9.28613127e-01  1.00021277e-01 -2.25934520e-01  4.33901559e-01
  -4.34660344e-02 -5.37359122e-02  2.94194565e+00  2.32087913e+00]
 [ 2.55697266e+00 -9.67290074e-01 -9.15737085e-01  6.81929677e-01
   1.03496361e+00  1.43333527e+00  7.08938021e+00  1.81035438e+00]
 [-7.01328701e-01  2.05330333e+00 -4.53814919e-01  2.22768359e-01
   7.97688501e-01  7.40123946e-01  1.97189483e+00  1.28428650e+00]
 [-2.85806519e-01 -4.02450296e-01  3.43377644e-01 -9.71102296e-03
   5.90252364e-01  7.13298329e-01  3.23827386e-01  1.33272455e+00]
 [ 1.56572666e+00  1.51157427e-01 -9.85356822e-01 -4.20523626e-01
   7.76342640e-01  7.84804682e-01 -4.51435190e-01  2.28944418e+00]
 [-8.17530714e-01  1.98111142e-01  3.26521986e-03  5.96735405e-01
  -6.98956952e-03  1.68508963e-01  5.18122814e+00  1.91143925e+00]]",32931.673309185026,0.15824161878045856,2247.3381286047024,32931.67330918501
9,[7 5 4 ... 7 7 7],"[[ 2.32214883e+00 -7.71413888e-01 -4.42163882e-01  2.28924766e-01
   1.07487707e+00  4.18517855e-01  6.12708153e+00  1.54281086e+00]
 [-6.12946551e-01  2.70082970e-01  2.17175826e+00 -4.81181194e-01
   4.10651434e-01  1.80890997e-01  5.82356654e+00  1.77483320e+00]
 [ 5.98516503e-01 -9.86559329e-01  1.20137854e-02  6.76712976e-01
   9.76763135e-01  7.87375168e-01  3.59581191e-01  7.73223028e-02]
 [ 2.87926272e+00 -4.73138636e-01 -2.11035825e+00  8.76839882e-01
   9.04401850e-01 -5.60457094e-01  6.81501527e+00  1.80300530e+00]
 [-7.31218480e-03  9.35915230e-02  5.81831545e-02  5.12535550e-01
   5.27417636e-01  8.98290766e-01  3.16274727e-01  1.96497285e+00]
 [-2.13090609e-01  1.91151380e+00 -3.65844109e-01  1.29978487e+00
   6.68905843e-01  4.94874255e-01  3.35276994e+00 -2.82526754e-01]
 [ 3.90696098e+00 -7.79957670e-01 -1.37348548e+00  1.14416479e-01
   8.66462976e-01 -4.40059617e-01  7.50047810e+00  1.08063344e+00]
 [-8.72040292e-01 -7.55374351e-02  4.24811827e-01  5.38843809e-01
   4.42863001e-01  3.15027005e-01  4.11469204e+00  1.78433583e+00]
 [-4.96658362e-01 -8.76583746e-01 -2.75463428e-01  3.20507255e-01
   1.18128247e+00  1.10517807e-02  7.30342298e+00  1.41983054e+00]]",34042.0902847947,0.152901053257809,1890.115346343266,34042.0902847946
9,[2 3 4 ... 2 2 1],"[[-0.30719535 -0.55670905  0.51296248  0.16723197  1.25228632 -0.44636798
   8.1337947   1.45605405]
 [ 1.69263622 -0.31912653  0.10366059  0.83165339  0.97938697  0.02194911
   4.24450017  1.04397509]
 [-0.10753443 -0.15893351 -0.07435293 -0.52623957  0.3887264   0.48968272
   6.34422492  1.61856693]
 [ 0.67174264  0.92077527  0.30035648  0.67956268  0.72481966  0.12712008
   2.34467119  0.85992351]
 [-0.11756124  0.1646921  -0.94634325  0.54427687  0.30144929  0.10560674
   2.80389293  1.96792408]
 [ 0.6392776  -1.27445062  1.27071103  1.22794521 -0.11855492  1.55275502
  -0.23798772  0.30597058]
 [ 1.95998651 -0.57788888 -0.71946252  0.26476353  0.39309242  1.02611216
   6.78536129  1.63394903]
 [-0.69713925 -0.30723942 -0.289904    1.28666225  0.77463739  0.40491721
   0.43574109 -0.49759351]
 [ 0.42912217  0.10427048  0.01563041  0.73766029  0.43808037  0.78772062
  -0.21538801  1.3721112 ]]",37837.67130635299,0.16877547991308228,2183.019490391435,37837.67130635305
9,[2 4 5 ... 2 2 0],"[[-0.63560439  0.31935208  1.33558123  0.93460378  0.88481354  0.55076493
   4.84496027  1.19582182]
 [-1.6243677   1.50621319 -0.47790859  0.86805163 -0.12270309  0.25918879
  -0.10232493  2.12581846]
 [-1.34999367  0.20095746  0.40397776  0.42410965  0.13087956  0.5914221
   5.08170435  1.32811999]
 [ 1.38990912 -0.66859523 -1.00690125  1.04792377  1.08043516  0.52098894
   7.11250133  2.59285898]
 [-0.09087209 -0.14420313  0.28901499  0.31829029  0.78120195  0.68047032
   0.30610398  1.30189662]
 [ 0.13413584  0.20335526 -0.60074877  0.59540677 -0.10609885 -0.06502187
   2.64109277  1.78702922]
 [-0.99847187 -1.41021306  1.55993215  1.40432563  0.24054668  1.37405745
   7.97753956  1.73038984]
 [ 0.38267725  2.72779347  1.28788016  1.39212505  0.86403146  0.09143489
   2.83250139  0.13264265]
 [ 0.17543004  2.87612682  1.07773461  0.60151901  1.04385811  0.08706637
   2.45046752 -0.22146774]]",35287.53653148126,0.20209556287577182,2097.9562496310914,35287.53653148117
9,[2 4 7 ... 4 2 4],"[[ 1.37060493 -0.86166671 -1.16448456  0.68214298  0.69261747  0.62214678
   7.15633565  1.72668962]
 [-0.18326644  2.55602627 -0.74642856  1.19601424 -0.06431524  0.42238286
   4.73183705  1.61639928]
 [-1.04546431  0.73944854  1.1655164   0.3043011   0.07553522  0.16945639
   3.97242785  1.8437203 ]
 [ 1.01704138 -1.22852973 -0.42725049  1.21388009  1.22445433  0.61725177
   3.69233397  0.59887397]
 [-0.70242953 -0.99607437 -0.59574108  0.84607341  1.04814484  1.08797397
   3.04798193  0.27971224]
 [ 0.01034595 -0.26731383 -0.23713264  0.32965535  1.02670231  0.81532686
   0.20579124  1.200643  ]
 [-1.21143727 -0.55378527  1.48276157  1.51861403  0.05308887  0.91511871
   0.42835311  2.36483046]
 [-0.1207329  -0.86557712 -0.12721342  1.19385649  0.45542706  0.32255879
   2.07787059  2.64976499]
 [ 0.63319788  0.03853614  3.7635821   1.49393827  0.8925264   1.01648273
   3.59264628  0.30958038]]",35015.65374603217,0.202591761459607,2099.3231474501745,35015.65374603225
9,[5 0 1 ... 5 5 5],"[[ 0.23012939 -0.67502089  0.19920514  0.4419197   1.14716209  0.64416465
   0.47788383  0.33468129]
 [ 1.09174577 -0.89283332 -0.79872292  0.48161214  0.58917668  0.02724158
   2.45982352  1.06962923]
 [ 0.29990166 -0.67089371  0.06427219 -0.01381956  0.67049352  0.61637129
   0.38510932  1.75278112]
 [-0.5638386   0.96912076  0.53301667  0.92687901  0.30764605 -0.49118922
   1.28129025  2.40409395]
 [ 0.59031928  0.10813938 -0.16403443  0.07061543  0.12752681  0.41297977
   7.51631916  1.84065919]
 [-0.42845611 -0.04356858  0.64364073  0.72406172  0.23424607  0.02620684
   4.75306079  1.63097436]
 [-0.98739407  1.12786843 -0.65876786  1.08006576  1.94544907  0.54289131
  -0.17710622 -0.26263282]
 [-1.2365011   3.39483773 -0.66249727 -0.06805724  0.21482226 -0.17522374
   5.89210695  2.4025395 ]
 [ 0.04757539  1.2037202  -0.44979418  0.34585731  0.54772519  0.86508167
   0.37293034  1.90148574]]",31679.98795268538,0.20900965033544394,2375.5979181819416,31679.987952685253
9,[7 3 0 ... 8 7 3],"[[-2.05843622e-01  3.25329021e-02 -6.83029030e-01  5.90490112e-01
   6.70043731e-01  5.80536266e-01  5.55091921e-01  2.18816796e+00]
 [ 1.32286228e+00 -1.23982227e+00 -1.65668200e-01  9.10745275e-01
   1.17787952e+00  7.30543258e-01  5.70549604e-03  1.30817993e+00]
 [ 8.69365161e-02  8.18359765e-01 -6.26666401e-01  9.91615860e-01
   6.53167537e-01  7.19982683e-01  5.84228476e-01  7.26536825e-01]
 [ 4.63962540e-02 -2.82145234e-01  5.56835374e-01  3.38471184e-01
   6.13691330e-01  7.74990732e-01  2.91471209e+00  1.20484754e+00]
 [ 2.28572480e-01 -4.28064894e-02 -9.91865086e-01  4.20863950e-01
   8.63479427e-01  4.84428077e-01  7.18289822e+00  1.11001585e+00]
 [ 3.26464314e-01 -1.02560770e+00  7.34798282e-02  1.26828609e+00
   6.34056120e-01  1.19994650e+00  6.14178451e-01 -9.09277994e-01]
 [ 3.65520704e-01 -8.35219917e-01  7.40332002e-01 -1.19561505e-01
   5.43421313e-01  3.90948731e-01 -3.65662693e-01 -3.25621704e-01]
 [-1.38406792e+00 -1.59353541e-01  6.97170867e-01  6.55260874e-01
  -4.06234582e-01 -1.61983269e-02  5.34113748e+00  1.39961056e+00]
 [-1.14205021e+00 -4.69637334e-01 -8.14111864e-01  3.91909667e-01
   1.38869082e-01  2.93340602e-01  5.57733251e+00  2.34244817e+00]]",32459.296252036904,0.13028804095256974,2274.736232005509,32459.29625203692
9,[1 4 5 ... 1 1 1],"[[ 0.74461562 -1.38972251 -0.13548964  1.53776909  0.85599006  1.25930145
   0.2260782   2.44386943]
 [-0.56151594  0.32109961  0.07514493  0.56814049  0.3082886   0.72842823
   4.29877377  1.60880198]
 [ 1.54227552 -0.88968536 -0.34458389  1.34604389  0.71346555  0.42271678
  -0.47712182  0.59967716]
 [ 1.20001975 -1.00821647  1.83890845  1.14373846  1.6327902   0.66851696
   0.80455123  0.65865914]
 [-0.12542929 -0.51957225 -0.02087062  0.73469529  1.26961591  0.59663466
   0.6330446  -0.20241418]
 [ 0.19424988 -0.50412838 -0.60469652  0.64459369  0.218213    0.7352063
   1.23351424  2.26957496]
 [-0.7317659  -0.64660956  2.52547451 -0.21730018  0.08969469  0.14039412
   7.57836261  2.29886426]
 [ 1.09898074 -1.50473866 -1.11012271  0.6436884   0.57394458  1.04582969
   7.60339983  1.62068197]
 [-0.4452028   0.78910293  0.10454688  0.51670653  0.88057964 -0.81688907
   7.48803993  1.37647293]]",37056.00326585378,0.11019636302488629,1872.3862936748997,37056.003265853826
9,[4 3 3 ... 4 4 3],"[[-0.29874264  0.52720785 -0.47565876  0.94532292 -0.06308108  0.84882639
   0.66536418  1.86188337]
 [-0.06924552 -0.53387426  0.86335441 -0.28679246  0.95297046  0.91401552
   7.55996999  1.34211598]
 [ 0.23358715 -1.0253588   1.0394723   0.34345615  1.0156474   0.73624814
   0.79551488 -0.01252597]
 [ 0.18029199  0.28255918 -0.26778671  0.28081899  0.84128343  0.35621916
   3.14674032  1.30779567]
 [-1.00472402 -0.8130858   0.74648539  1.21353522 -0.05748493  0.06797413
   4.80551448  2.15480363]
 [ 0.41104922 -0.15819549 -1.05369538  1.22342856  0.41850014  0.74011678
   0.16628064  0.0711957 ]
 [ 1.60421855  0.0443215  -1.54733462  0.73689392  0.59582588  0.60290122
   6.71227841  1.75009578]
 [ 1.91098677 -0.28480721 -0.09881437  1.62801065  0.94862181  1.02827795
  -0.4809543   2.07826868]
 [ 1.10584098  0.26122733 -0.16607798  0.87992794  1.03011667  1.05296675
   0.12984096  0.0255965 ]]",32662.619569198207,0.1501297299828359,2199.74870217754,32662.61956919825
9,[2 8 6 ... 2 2 2],"[[ 5.96205715e-02 -6.49914252e-01 -1.82151119e+00  1.12944131e+00
   3.23254769e-01  1.55504464e+00 -1.04631171e-02  3.94314314e-01]
 [-4.96942438e-01 -2.53398792e-01 -8.45475675e-01  1.28345668e-01
   5.27412912e-01  4.85749505e-01  8.93343681e-01  2.60836699e+00]
 [-5.24908338e-01  1.20300788e-01  5.26492003e-01  8.12916350e-01
   5.22754882e-02  1.57896133e-01  4.36428549e+00  1.60877792e+00]
 [ 6.96485504e-01 -5.54802098e-01 -5.09968525e-02  5.59646238e-01
   1.00457886e+00  7.55001174e-01 -5.43067166e-02  4.05250678e-01]
 [ 7.97588381e-02  2.14190042e+00 -2.74205206e-01 -4.60253486e-01
   1.11449399e+00  6.24077474e-01  7.50037547e-01  7.29105778e-01]
 [ 1.66989175e+00 -3.21279751e-01 -3.08339090e-01  7.87084096e-01
   1.20893257e+00  9.98559646e-01  7.40210012e+00  1.66584785e+00]
 [ 6.49785165e-01 -1.06484231e+00 -5.04750335e-01  1.01863136e+00
   1.53325007e+00  1.09324956e+00  3.52267245e-01  1.68566555e+00]
 [ 2.70847553e-01 -6.51251878e-03 -1.45557855e-01  9.55410417e-01
   1.01840510e+00  1.00190517e+00 -1.69864464e-01  1.82985742e+00]
 [-7.55007731e-01 -5.09046640e-01  6.44391527e-01  1.27831229e-01
   1.34466240e+00  6.43497749e-01  1.75932707e+00  3.74226809e-01]]",33487.56658568427,0.1566474844109803,2031.125146903821,33487.566585684275
